edge_id,timestamp_ms,hour_of_day,src,dst,amount,label,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
36671,1654736467000,1,58,371,720.0898766538448,sale,Asia,172.16,8,109,high_value,veteran,84.375,moderate_risk
36672,1646834039000,13,729,170,796.4389365793215,sale,Asia,10.0,1,21,random,new,50.0,low_risk
36673,1644774264000,17,219,652,620.1088229339125,transfer,North America,172.0,3,57,focused,established,15.75,low_risk
36674,1661069609000,8,983,473,549.1031616990324,sale,Africa,192.168,2,29,random,new,42.0,low_risk
36675,1643347786000,5,817,364,307.47175065036737,sale,South America,10.0,6,135,high_value,veteran,70.875,moderate_risk
36676,1665284382000,2,766,30,55.0757840444806,transfer,North America,172.0,7,141,high_value,veteran,47.25,low_risk
36677,1653553505000,8,598,667,719.3990486425718,purchase,North America,192.0,2,38,random,new,43.75,low_risk
36678,1651469482000,5,1197,1220,685.4720203123483,transfer,Europe,192.168,7,110,high_value,veteran,49.612500000000004,low_risk
36679,1653108867000,4,1121,1285,448.8301648344963,sale,Europe,10.0,1,30,random,new,56.7,low_risk
36680,1646621507000,2,983,677,197.29626892958692,scam,South America,192.168,1,34,random,new,100.0,high_risk
36681,1668886396000,19,320,742,509.3998018276286,purchase,North America,172.0,2,33,random,new,36.75,low_risk
36682,1669168311000,1,13,235,470.1261953656811,purchase,Europe,192.0,4,55,focused,established,35.4375,low_risk
36683,1654383426000,22,353,1319,300.29126591659355,transfer,Asia,192.0,5,51,focused,established,15.75,low_risk
36684,1671306538000,19,459,220,139.45828705088013,transfer,Africa,10.0,6,132,high_value,veteran,35.0,low_risk
36685,1649900332000,1,548,778,622.5856899147226,sale,Asia,172.0,8,94,high_value,veteran,70.875,moderate_risk
36686,1644852673000,15,619,1214,410.73415398976624,transfer,Asia,172.0,1,20,random,new,26.25,low_risk
36687,1648317826000,18,338,689,545.8578358736485,transfer,Asia,192.168,5,64,focused,established,15.75,low_risk
36688,1656916542000,6,13,974,160.01929036085403,purchase,Africa,172.0,3,46,focused,established,33.75,low_risk
36689,1662019044000,7,490,1284,540.113890818968,purchase,Africa,10.0,5,69,focused,established,26.25,low_risk
36690,1658927809000,13,1062,523,733.2241433644982,sale,Asia,192.0,2,25,random,new,50.0,low_risk
36691,1662821313000,14,320,1196,252.2211597836299,sale,South America,172.0,1,21,random,new,40.0,low_risk
36692,1654579726000,5,414,1242,915.1986654047626,sale,Europe,172.16,7,134,high_value,veteran,84.375,moderate_risk
36693,1664575985000,22,531,251,773.4778954060602,purchase,Africa,172.0,3,67,focused,established,31.25,low_risk
36694,1662793123000,6,451,520,258.927018570923,phishing,South America,192.168,1,30,random,new,100.0,high_risk
36695,1654255195000,11,916,341,348.90806798772394,purchase,North America,172.0,3,77,focused,established,26.25,low_risk
36696,1647433765000,12,1254,1051,465.9597632387849,purchase,Europe,192.168,3,68,focused,established,26.25,low_risk
36697,1668367201000,19,389,747,412.4383135786803,sale,South America,192.0,7,128,high_value,veteran,52.5,low_risk
36698,1664324114000,0,1003,1310,728.8999579157994,purchase,North America,172.0,3,65,focused,established,42.1875,low_risk
36699,1664422148000,3,445,323,176.8420717531621,purchase,North America,192.0,4,78,focused,established,33.75,low_risk
36700,1661617001000,16,1121,949,667.8878224209204,sale,North America,192.0,2,27,random,new,42.0,low_risk
36701,1652291164000,17,1254,251,410.9340766957836,sale,Asia,172.0,8,145,high_value,veteran,52.5,low_risk
36702,1659232869000,2,544,43,372.11013432022594,transfer,South America,192.0,1,37,random,new,35.4375,low_risk
36703,1663526052000,18,1039,1042,290.52257585708156,transfer,South America,10.0,2,33,random,new,25.0,low_risk
36704,1670153170000,11,563,422,409.1859343371759,purchase,Africa,192.168,3,50,focused,established,26.25,low_risk
36705,1652521217000,9,1063,406,588.4851563240999,scam,North America,192.0,1,30,random,new,94.5,high_risk
36706,1652144230000,0,1036,218,145.16212403818946,sale,Asia,10.0,2,35,random,new,54.0,low_risk
36707,1670471563000,3,749,528,839.7868657404626,transfer,North America,192.0,8,136,high_value,veteran,59.0625,low_risk
36708,1672462000000,4,1264,788,323.30923354478,transfer,South America,192.0,7,135,high_value,veteran,49.612500000000004,low_risk
36709,1668182566000,16,781,987,1142.4027437236073,transfer,North America,10.0,2,21,random,new,31.25,low_risk
36710,1664789878000,9,738,970,414.4458238188508,sale,North America,192.168,6,132,high_value,veteran,52.5,low_risk
36711,1669289532000,11,654,243,537.3582913244406,purchase,North America,192.168,2,30,random,new,36.75,low_risk
36712,1647068360000,6,1295,233,642.9799599004414,sale,South America,172.0,8,143,high_value,veteran,70.875,moderate_risk
36713,1660076722000,20,1011,908,503.01186435872586,transfer,North America,192.168,5,44,focused,established,15.75,low_risk
36714,1642457595000,22,983,454,56.426350672857666,transfer,Africa,192.168,4,69,focused,established,15.0,low_risk
36715,1641487516000,16,884,140,69.57445420766493,purchase,Asia,192.168,3,60,focused,established,25.0,low_risk
36716,1644193557000,0,544,678,604.6950433435142,scam,South America,10.0,2,28,random,new,100.0,high_risk
36717,1660647625000,11,547,202,893.8709363843202,scam,Asia,192.0,1,35,random,new,100.0,high_risk
36718,1666536476000,14,849,322,491.9700214435519,purchase,Asia,172.0,2,28,random,new,36.75,low_risk
36719,1672027544000,4,698,275,241.9857361375865,phishing,Europe,10.0,1,34,random,new,100.0,high_risk
36720,1643090083000,5,88,1135,562.1832063229422,purchase,South America,192.168,4,46,focused,established,35.4375,low_risk
36721,1664626111000,12,901,1301,95.34565105748703,transfer,North America,10.0,1,26,random,new,25.0,low_risk
36722,1654851426000,8,299,769,318.92926925900366,purchase,Africa,172.0,3,59,focused,established,26.25,low_risk
36723,1661149955000,6,884,250,575.2979036431122,transfer,Europe,172.0,1,24,random,new,35.4375,low_risk
36724,1654104474000,17,890,4,971.6828784099107,transfer,Africa,192.0,8,135,high_value,veteran,43.75,low_risk
36725,1642401995000,6,293,470,418.06697799083855,transfer,Africa,172.16,2,32,random,new,35.4375,low_risk
36726,1641930268000,19,180,432,890.5078860999317,purchase,Asia,192.168,5,62,focused,established,31.25,low_risk
36727,1646098955000,1,345,708,132.03117825163298,purchase,Africa,192.0,1,33,random,new,47.25,low_risk
36728,1650575262000,21,1141,111,528.4269829020212,scam,South America,192.0,2,23,random,new,94.5,high_risk
36729,1670102906000,21,1036,1133,511.14923268723237,purchase,North America,10.0,5,77,focused,established,26.25,low_risk
36730,1661310858000,3,1264,611,166.60452471044653,purchase,South America,192.0,3,55,focused,established,33.75,low_risk
36731,1668919956000,4,1046,1318,530.8949383027588,transfer,North America,10.0,6,102,high_value,veteran,49.612500000000004,low_risk
36732,1644043002000,6,1022,973,898.7131061409729,purchase,North America,192.0,5,41,focused,established,42.1875,low_risk
36733,1665362846000,0,654,1136,701.9137630733062,transfer,Africa,172.0,3,40,focused,established,25.3125,low_risk
36734,1655100102000,6,393,96,230.96697927901033,scam,Asia,172.0,2,24,random,new,100.0,high_risk
36735,1656001356000,16,544,597,702.0563918726128,sale,South America,192.168,2,32,random,new,50.0,low_risk
36736,1651269036000,21,1022,1087,161.1575838907346,transfer,North America,172.16,8,100,high_value,veteran,35.0,low_risk
36737,1646944589000,20,1080,521,745.0118672132791,sale,Asia,192.168,6,159,high_value,veteran,62.5,moderate_risk
36738,1669735775000,15,544,962,283.0033583689094,sale,North America,10.0,8,118,high_value,veteran,50.0,low_risk
36739,1665034905000,5,722,145,0.01,purchase,Africa,10.0,4,47,focused,established,33.75,low_risk
36740,1664446607000,10,1093,1268,583.3550648331965,sale,Europe,192.0,7,126,high_value,veteran,52.5,low_risk
36741,1666309869000,23,968,50,1035.530300823573,sale,Africa,192.0,7,109,high_value,veteran,62.5,moderate_risk
36742,1656350183000,17,1121,749,467.2726755043534,sale,Europe,172.0,7,108,high_value,veteran,52.5,low_risk
36743,1652349874000,10,1151,1193,301.5629879900051,sale,Europe,172.0,7,157,high_value,veteran,52.5,low_risk
36744,1664824350000,19,1007,1257,708.1846778387115,transfer,Africa,172.0,6,92,high_value,veteran,43.75,low_risk
36745,1643340250000,3,781,490,580.2926817602646,transfer,Asia,10.0,4,72,focused,established,21.2625,low_risk
36746,1648804808000,9,901,802,297.1032008764048,purchase,South America,192.0,2,33,random,new,35.0,low_risk
36747,1671845915000,1,264,781,370.8943534415013,purchase,Asia,10.0,3,46,focused,established,35.4375,low_risk
36748,1657915999000,20,1063,704,307.5757850920812,sale,Europe,172.0,2,28,random,new,42.0,low_risk
36749,1654137207000,2,459,1223,239.22019288173834,purchase,North America,10.0,3,62,focused,established,33.75,low_risk
36750,1643534748000,9,1092,1257,788.8928156258236,transfer,Africa,192.0,6,153,high_value,veteran,43.75,low_risk
36751,1645515388000,7,264,190,570.717353401958,purchase,Africa,192.0,5,60,focused,established,26.25,low_risk
36752,1643041205000,16,692,1151,341.57804199297914,transfer,North America,10.0,2,33,random,new,26.25,low_risk
36753,1648251419000,23,1141,1063,48.19415578582192,transfer,Asia,10.0,1,32,random,new,25.0,low_risk
36754,1655838136000,19,1197,968,915.0062688180606,purchase,South America,172.0,2,28,random,new,43.75,low_risk
36755,1665116662000,4,1093,606,291.3236384196744,sale,Africa,192.168,7,144,high_value,veteran,67.5,moderate_risk
36756,1671791301000,10,340,550,322.10659534632947,sale,Africa,172.0,1,27,random,new,42.0,low_risk
36757,1662846965000,21,876,451,380.4526123919909,purchase,North America,10.0,4,67,focused,established,26.25,low_risk
36758,1666621077000,14,379,1121,326.85111284323466,purchase,Europe,172.16,5,67,focused,established,26.25,low_risk
36759,1659742158000,23,654,1193,63.4901787819806,sale,Asia,172.16,7,139,high_value,veteran,50.0,low_risk
36760,1652095613000,11,1010,799,430.2476345717369,purchase,Africa,192.0,4,51,focused,established,26.25,low_risk
36761,1670079322000,14,781,365,425.119621049343,sale,Africa,172.16,1,30,random,new,42.0,low_risk
36762,1665305110000,8,654,659,160.46035653647243,purchase,South America,192.0,1,38,random,new,35.0,low_risk
36763,1668298338000,0,379,1298,465.16239721202277,transfer,Asia,192.168,2,24,random,new,35.4375,low_risk
36764,1657272417000,9,493,539,543.4211726809493,transfer,South America,192.168,2,25,random,new,26.25,low_risk
36765,1662659020000,17,118,945,619.5932452535625,sale,North America,172.0,6,131,high_value,veteran,52.5,low_risk
36766,1647838161000,4,674,1232,345.62706313761254,sale,Africa,10.0,2,24,random,new,56.7,low_risk
36767,1642331725000,11,1086,983,693.6775433696102,sale,South America,172.0,7,141,high_value,veteran,52.5,low_risk
36768,1654864609000,12,507,1103,264.0431938322529,phishing,South America,192.168,2,36,random,new,100.0,high_risk
36769,1649029976000,23,766,457,601.6697118164161,sale,Europe,192.168,2,29,random,new,42.0,low_risk
36770,1665950911000,20,817,946,345.23385942559906,purchase,South America,172.0,2,34,random,new,36.75,low_risk
36771,1656267646000,18,106,45,345.91072511514506,sale,North America,192.0,6,155,high_value,veteran,52.5,low_risk
36772,1656493113000,8,901,699,504.4169650415285,sale,Africa,172.16,7,148,high_value,veteran,52.5,low_risk
36773,1667393548000,12,1083,241,1029.266319553918,purchase,South America,192.0,2,30,random,new,43.75,low_risk
36774,1644785723000,20,509,381,846.2177282181385,purchase,Europe,10.0,3,42,focused,established,31.25,low_risk
36775,1672197881000,3,175,675,747.4462830408447,sale,South America,10.0,8,147,high_value,veteran,84.375,moderate_risk
36776,1666063584000,3,721,942,215.51678405562984,sale,South America,192.0,8,126,high_value,veteran,67.5,moderate_risk
36777,1655155667000,21,45,1037,439.1470969513366,scam,Europe,192.168,1,26,random,new,94.5,high_risk
36778,1642627368000,21,1075,1146,517.5090003319282,sale,Africa,192.0,2,39,random,new,42.0,low_risk
36779,1650332876000,1,589,1187,573.7670974276149,transfer,Africa,192.168,8,99,high_value,veteran,49.612500000000004,low_risk
36780,1644532755000,22,1145,608,971.013596658976,sale,Africa,192.0,8,154,high_value,veteran,62.5,moderate_risk
36781,1645646329000,19,957,1057,170.14579567521827,sale,Africa,10.0,1,31,random,new,40.0,low_risk
36782,1652524062000,10,862,1067,790.0635922867291,sale,Africa,10.0,2,28,random,new,50.0,low_risk
36783,1648086863000,1,1052,212,360.8488317285043,sale,Asia,10.0,7,137,high_value,veteran,70.875,moderate_risk
36784,1651006194000,20,45,1126,330.53876993938684,purchase,Asia,192.0,2,24,random,new,36.75,low_risk
36785,1662008343000,4,1132,124,202.65898727830466,purchase,South America,172.0,3,41,focused,established,33.75,low_risk
36786,1645591339000,4,509,60,401.0068147507414,sale,Asia,192.168,8,129,high_value,veteran,70.875,moderate_risk
36787,1641867011000,2,286,170,1243.1288897165318,purchase,South America,172.0,5,73,focused,established,42.1875,low_risk
36788,1644921598000,10,301,496,473.03658179007573,purchase,Africa,172.16,3,47,focused,established,26.25,low_risk
36789,1668597446000,11,1168,356,572.542063759407,purchase,South America,172.16,5,57,focused,established,26.25,low_risk
36790,1642301112000,2,1052,159,725.521148577564,transfer,South America,192.0,7,101,high_value,veteran,59.0625,low_risk
36791,1648369090000,8,460,1091,894.0936052083816,transfer,Africa,172.0,8,109,high_value,veteran,43.75,low_risk
36792,1651688706000,18,457,528,141.9382474888584,sale,North America,172.0,6,117,high_value,veteran,50.0,low_risk
36793,1663933679000,11,256,300,312.30902750904295,purchase,Africa,172.0,1,38,random,new,36.75,low_risk
36794,1665170256000,19,457,863,744.677642671617,transfer,South America,192.0,4,45,focused,established,18.75,low_risk
36795,1644215347000,6,862,764,506.0020866555681,purchase,Africa,10.0,2,31,random,new,49.612500000000004,low_risk
36796,1652769301000,6,1052,483,534.7654189215507,purchase,Asia,10.0,4,69,focused,established,35.4375,low_risk
36797,1644643134000,5,833,1312,620.741238774159,purchase,Asia,192.168,2,32,random,new,49.612500000000004,low_risk
36798,1671695144000,7,1083,1127,456.5561760934152,purchase,Africa,10.0,2,25,random,new,36.75,low_risk
36799,1668484402000,3,1250,771,613.7876350910747,sale,Europe,172.0,7,86,high_value,veteran,70.875,moderate_risk
36800,1655179195000,3,833,327,326.84079760394025,transfer,Europe,10.0,1,32,random,new,35.4375,low_risk
36801,1667160269000,20,1103,847,614.8880415524397,sale,Asia,192.168,6,135,high_value,veteran,52.5,low_risk
36802,1648577397000,18,378,1248,373.2506302340532,transfer,Africa,10.0,4,47,focused,established,15.75,low_risk
36803,1672385063000,7,244,934,304.41306959081237,transfer,Europe,172.16,1,32,random,new,26.25,low_risk
36804,1668861584000,12,1168,405,777.8630486925182,purchase,North America,172.16,2,28,random,new,43.75,low_risk
36805,1660685741000,21,1024,309,830.9044395988203,sale,Europe,192.168,6,147,high_value,veteran,62.5,moderate_risk
36806,1648423297000,23,378,948,534.9291367020004,sale,South America,192.0,2,20,random,new,42.0,low_risk
36807,1668569753000,3,1083,1285,294.68295439343274,sale,Africa,172.0,1,30,random,new,54.0,low_risk
36808,1665663605000,12,509,160,124.4276339214511,transfer,North America,172.0,7,141,high_value,veteran,35.0,low_risk
36809,1664132219000,18,129,646,468.0140814163443,purchase,Africa,172.0,5,73,focused,established,26.25,low_risk
36810,1662113138000,10,1103,102,781.5893038602487,sale,North America,172.16,1,39,random,new,50.0,low_risk
36811,1664649771000,18,1145,577,1100.2936528181438,purchase,South America,10.0,5,41,focused,established,31.25,low_risk
36812,1651464775000,4,1052,1167,178.82731171817147,purchase,Asia,192.0,4,71,focused,established,33.75,low_risk
36813,1642986563000,1,1145,1035,348.36074307853926,purchase,Asia,172.0,5,67,focused,established,35.4375,low_risk
36814,1655741767000,16,758,694,966.7047491980443,purchase,Europe,10.0,4,57,focused,established,31.25,low_risk
36815,1662025990000,9,758,43,736.2342875312069,sale,North America,172.16,7,124,high_value,veteran,62.5,moderate_risk
36816,1668619002000,17,1145,791,39.680605825573934,purchase,North America,192.168,4,65,focused,established,25.0,low_risk
36817,1665761431000,15,129,138,727.8849820090434,sale,Europe,192.0,6,117,high_value,veteran,62.5,moderate_risk
36818,1656667088000,9,1083,485,813.6139672412751,purchase,Europe,172.16,3,50,focused,established,31.25,low_risk
36819,1649189051000,20,1075,487,583.3135541835932,purchase,Asia,192.0,4,70,focused,established,26.25,low_risk
36820,1646482581000,12,45,1078,0.01,sale,Asia,192.0,2,39,random,new,40.0,low_risk
36821,1655748996000,18,721,1261,311.87825586865887,sale,Asia,172.16,6,129,high_value,veteran,52.5,low_risk
36822,1650954163000,6,457,443,591.5892866130627,sale,North America,172.16,8,149,high_value,veteran,70.875,moderate_risk
36823,1664730134000,17,594,625,525.1759047759787,purchase,Africa,172.0,2,25,random,new,36.75,low_risk
36824,1655410978000,20,594,659,211.4878522491254,scam,North America,192.0,2,30,random,new,90.0,high_risk
36825,1669901240000,13,175,548,286.5854095199476,phishing,Europe,172.0,1,20,random,new,100.0,high_risk
36826,1655286831000,9,378,805,296.09498951873644,purchase,Europe,172.0,4,76,focused,established,25.0,low_risk
36827,1650689138000,4,1075,817,0.01,transfer,Europe,172.16,2,23,random,new,33.75,low_risk
36828,1666667767000,3,909,106,276.45058814061287,transfer,South America,10.0,1,28,random,new,33.75,low_risk
36829,1655823983000,15,1168,106,813.0120970191069,purchase,North America,192.0,4,44,focused,established,31.25,low_risk
36830,1667596133000,21,244,1139,469.1176014874796,purchase,Europe,10.0,5,61,focused,established,26.25,low_risk
36831,1670082934000,15,833,1046,887.5322097707735,sale,South America,192.168,6,85,high_value,veteran,62.5,moderate_risk
36832,1665603696000,19,1083,909,419.6263331863382,sale,Asia,172.16,6,141,high_value,veteran,52.5,low_risk
36833,1661914976000,3,833,129,231.98939640555443,sale,Asia,192.0,1,21,random,new,54.0,low_risk
36834,1652391550000,21,1103,447,527.1171593839827,purchase,South America,192.0,4,50,focused,established,26.25,low_risk
36835,1646429515000,21,980,253,501.61857745587804,transfer,Asia,192.0,1,28,random,new,26.25,low_risk
36836,1665748376000,11,1263,822,1047.858421407596,purchase,Asia,172.16,4,68,focused,established,31.25,low_risk
36837,1657212755000,16,793,110,742.2023008826295,scam,Europe,10.0,1,37,random,new,100.0,high_risk
36838,1648691511000,1,335,500,323.6268167181478,sale,Asia,192.0,6,153,high_value,veteran,70.875,moderate_risk
36839,1643844200000,23,215,1296,708.3484680795908,sale,Africa,172.0,1,30,random,new,50.0,low_risk
36840,1662520822000,3,980,290,369.82077125073175,transfer,Europe,192.0,1,36,random,new,35.4375,low_risk
36841,1651452056000,0,699,226,266.2577817355286,purchase,North America,172.0,5,57,focused,established,33.75,low_risk
36842,1641284497000,8,335,437,744.2499915147707,sale,South America,192.168,6,135,high_value,veteran,62.5,moderate_risk
36843,1647573466000,3,358,371,838.8746823804304,sale,South America,172.0,6,145,high_value,veteran,84.375,moderate_risk
36844,1666790500000,13,335,70,573.7595685282943,transfer,Europe,192.168,8,135,high_value,veteran,36.75,low_risk
36845,1650653976000,18,730,425,358.9885597182969,purchase,Africa,10.0,4,79,focused,established,26.25,low_risk
36846,1670619601000,21,18,615,534.9957744578799,transfer,North America,172.16,2,25,random,new,26.25,low_risk
36847,1648860369000,0,215,1169,256.85762540344587,purchase,North America,172.16,5,45,focused,established,33.75,low_risk
36848,1666289256000,18,1263,1110,926.2810407516689,transfer,North America,172.0,8,92,high_value,veteran,43.75,low_risk
36849,1665191863000,1,826,924,808.4877309493356,transfer,Africa,172.0,2,33,random,new,42.1875,low_risk
36850,1662454193000,8,980,357,268.60148457068897,transfer,South America,172.16,6,110,high_value,veteran,35.0,low_risk
36851,1646063751000,15,215,83,285.3391209460848,scam,Europe,10.0,2,28,random,new,90.0,high_risk
36852,1671681359000,3,699,1157,616.6728286891773,purchase,North America,192.0,2,34,random,new,49.612500000000004,low_risk
36853,1664152180000,0,1159,441,341.6474521360637,transfer,Europe,192.168,3,76,focused,established,21.2625,low_risk
36854,1655363115000,7,793,349,177.17189556870466,scam,North America,172.0,1,27,random,new,90.0,high_risk
36855,1650319438000,22,795,980,148.78894502515192,purchase,Asia,192.168,3,62,focused,established,25.0,low_risk
36856,1659044214000,21,447,713,785.1066276871477,sale,North America,172.16,6,109,high_value,veteran,62.5,moderate_risk
36857,1654178611000,14,447,994,637.1818913470394,transfer,Africa,10.0,1,21,random,new,26.25,low_risk
36858,1663064432000,10,108,112,599.8012033566504,purchase,North America,192.168,1,32,random,new,36.75,low_risk
36859,1662554362000,12,896,1090,325.05149044597624,transfer,Europe,10.0,2,34,random,new,26.25,low_risk
36860,1653164489000,20,896,69,471.2244904601333,sale,Africa,10.0,7,154,high_value,veteran,52.5,low_risk
36861,1669325555000,21,896,71,595.9845145318136,phishing,South America,172.16,1,21,random,new,100.0,high_risk
36862,1654202118000,20,896,365,477.29888114309665,sale,Europe,10.0,7,146,high_value,veteran,52.5,low_risk
36863,1645885194000,14,896,980,848.6466338115714,purchase,Europe,10.0,4,75,focused,established,31.25,low_risk
36864,1670490275000,9,896,447,319.63735823508097,sale,Asia,192.0,7,99,high_value,veteran,52.5,low_risk
36865,1660368724000,5,481,1111,292.62227199621213,purchase,Asia,10.0,3,55,focused,established,33.75,low_risk
36866,1649295892000,1,170,28,297.7619933031592,scam,Africa,172.0,1,20,random,new,100.0,high_risk
36867,1657462647000,14,899,1312,488.5034501872187,sale,Africa,192.168,2,31,random,new,42.0,low_risk
36868,1642929092000,9,205,558,370.98035843284924,sale,Europe,172.0,6,121,high_value,veteran,52.5,low_risk
36869,1655266838000,4,874,415,524.6023284717045,sale,North America,172.16,7,151,high_value,veteran,70.875,moderate_risk
36870,1650662490000,21,329,555,202.28715874837349,sale,Africa,10.0,2,26,random,new,40.0,low_risk
36871,1656242038000,11,237,689,458.1574261106555,sale,Europe,172.16,7,156,high_value,veteran,52.5,low_risk
36872,1664322450000,23,578,386,169.78746807459288,transfer,Europe,192.0,3,40,focused,established,15.0,low_risk
36873,1651607574000,19,943,1178,367.5906453053792,sale,Asia,192.0,7,94,high_value,veteran,52.5,low_risk
36874,1649517435000,15,1019,1155,732.9030006444184,transfer,Asia,172.16,1,24,random,new,31.25,low_risk
36875,1660553002000,8,528,513,213.1500979201632,purchase,South America,172.16,5,76,focused,established,25.0,low_risk
36876,1641403987000,17,644,322,475.9502729747969,transfer,North America,192.168,7,153,high_value,veteran,36.75,low_risk
36877,1668537627000,18,1078,581,467.666212317084,purchase,Europe,10.0,5,67,focused,established,26.25,low_risk
36878,1656726484000,1,1281,1017,903.4209296672334,sale,Asia,10.0,6,135,high_value,veteran,84.375,moderate_risk
36879,1670665973000,9,546,864,300.60285683981135,sale,Europe,192.168,8,107,high_value,veteran,52.5,low_risk
36880,1657656496000,20,1315,592,635.026418434946,scam,Asia,172.0,1,35,random,new,94.5,high_risk
36881,1661411025000,7,755,642,420.7503229570579,transfer,Europe,10.0,2,30,random,new,26.25,low_risk
36882,1647427297000,10,1278,410,328.9108231485893,sale,Asia,172.16,1,36,random,new,42.0,low_risk
36883,1655513083000,0,1006,1286,752.035573175614,purchase,Europe,10.0,2,37,random,new,59.0625,low_risk
36884,1671919867000,22,1183,227,689.4621629398705,purchase,Asia,172.16,3,57,focused,established,26.25,low_risk
36885,1670293168000,2,642,476,251.01259604378893,sale,Asia,172.0,1,28,random,new,54.0,low_risk
36886,1658208780000,5,1209,1251,323.281513441603,transfer,Africa,10.0,7,145,high_value,veteran,49.612500000000004,low_risk
36887,1647896887000,21,1174,433,927.5553024853344,scam,Africa,192.0,1,30,random,new,100.0,high_risk
36888,1659947124000,8,641,554,775.246405448665,sale,North America,172.16,8,96,high_value,veteran,62.5,moderate_risk
36889,1658623726000,0,1271,554,644.6901644248621,purchase,Europe,172.0,3,75,focused,established,35.4375,low_risk
36890,1653874576000,1,223,653,867.9045910430456,sale,Africa,10.0,6,144,high_value,veteran,84.375,moderate_risk
36891,1645046156000,21,810,1290,210.7901245750548,sale,Asia,192.0,6,103,high_value,veteran,50.0,low_risk
36892,1662335180000,23,1158,1169,605.8999318329828,sale,South America,192.168,6,132,high_value,veteran,52.5,low_risk
36893,1662876530000,6,364,905,533.6644538624986,purchase,Africa,172.0,1,26,random,new,49.612500000000004,low_risk
36894,1661859837000,11,278,588,742.5208327415924,transfer,North America,192.168,6,145,high_value,veteran,43.75,low_risk
36895,1666282713000,16,454,1166,759.6206070596251,transfer,Africa,10.0,4,68,focused,established,18.75,low_risk
36896,1647952357000,12,748,53,809.162963264256,transfer,Africa,10.0,7,134,high_value,veteran,43.75,low_risk
36897,1660693764000,23,222,228,345.2934951700044,transfer,North America,10.0,2,30,random,new,26.25,low_risk
36898,1666446067000,13,529,1246,1011.3352830562354,sale,Asia,172.16,6,123,high_value,veteran,62.5,moderate_risk
36899,1662247004000,23,797,290,443.82951250439595,transfer,South America,172.16,7,132,high_value,veteran,36.75,low_risk
36900,1657106449000,11,1125,63,455.31806600268726,purchase,Africa,192.0,4,58,focused,established,26.25,low_risk
36901,1664613491000,8,50,1000,832.3436735936107,sale,South America,192.168,8,152,high_value,veteran,62.5,moderate_risk
36902,1658193796000,1,1238,36,751.4450249413846,sale,Africa,192.0,7,139,high_value,veteran,84.375,moderate_risk
36903,1661467293000,22,848,315,261.1965578539359,sale,South America,172.0,8,110,high_value,veteran,50.0,low_risk
36904,1663941841000,14,107,566,32.11759850089737,transfer,Asia,172.16,2,37,random,new,25.0,low_risk
36905,1651179590000,20,900,186,552.0977328110773,purchase,Europe,10.0,3,65,focused,established,26.25,low_risk
36906,1654181085000,14,1276,978,875.3171512660265,purchase,North America,10.0,5,42,focused,established,31.25,low_risk
36907,1643495613000,22,611,649,406.2541453115537,purchase,South America,172.0,5,61,focused,established,26.25,low_risk
36908,1672279256000,2,213,696,991.945887919122,transfer,Europe,172.0,3,74,focused,established,25.3125,low_risk
36909,1659007009000,11,1245,266,0.01,transfer,North America,192.0,3,73,focused,established,15.0,low_risk
36910,1652261238000,9,1178,899,453.8951685816783,sale,Africa,192.0,2,38,random,new,42.0,low_risk
36911,1656854967000,13,1091,859,555.925099243661,purchase,North America,192.168,4,66,focused,established,26.25,low_risk
36912,1652487739000,0,485,935,680.7195448431416,scam,North America,172.0,1,34,random,new,100.0,high_risk
36913,1653252215000,20,626,261,645.1015188500171,transfer,Asia,10.0,5,49,focused,established,15.75,low_risk
36914,1641770098000,23,1090,8,925.0168618338241,sale,South America,172.0,2,24,random,new,50.0,low_risk
36915,1651011772000,22,491,1219,120.67586779517063,purchase,Europe,172.16,2,36,random,new,35.0,low_risk
36916,1659739776000,22,853,279,477.13341630747317,purchase,Africa,192.168,5,58,focused,established,26.25,low_risk
36917,1658746004000,10,1084,994,738.536646403209,transfer,Africa,192.168,6,148,high_value,veteran,43.75,low_risk
36918,1659487111000,0,1261,440,326.1897714296106,transfer,North America,172.16,3,59,focused,established,21.2625,low_risk
36919,1660320044000,16,861,41,430.0742218038043,phishing,Asia,192.168,2,27,random,new,100.0,high_risk
36920,1660020555000,4,1137,1219,274.31334376396825,sale,North America,192.168,7,80,high_value,veteran,67.5,moderate_risk
36921,1666938873000,6,223,827,823.0466881329874,purchase,South America,172.16,4,65,focused,established,42.1875,low_risk
36922,1660071857000,19,207,538,314.0103808953786,transfer,North America,172.16,2,20,random,new,26.25,low_risk
36923,1651697035000,20,668,947,16.69122327473997,transfer,Africa,172.16,5,45,focused,established,15.0,low_risk
36924,1662948255000,2,454,315,110.77265406678708,purchase,South America,192.0,4,48,focused,established,33.75,low_risk
36925,1671848426000,2,1235,311,223.87292071186977,sale,North America,172.16,1,25,random,new,54.0,low_risk
36926,1672484495000,11,718,42,272.628467086102,transfer,North America,192.0,8,84,high_value,veteran,35.0,low_risk
36927,1646462051000,6,398,689,438.66306664331273,sale,North America,192.168,6,90,high_value,veteran,70.875,moderate_risk
36928,1669734997000,15,1188,1242,641.0224640735008,purchase,Europe,10.0,4,74,focused,established,26.25,low_risk
36929,1669172272000,2,905,1174,1048.5877682207629,transfer,Europe,172.16,2,22,random,new,42.1875,low_risk
